"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MEF2C",10973.2314550994,-0.171416188225822,0.207733766079286,-0.825172486211978,0.40927367152911,0.999743431474113
"RPL8",11041.7714168753,-0.022040116870574,0.208158611268991,-0.105881360065824,0.915676483436346,0.999743431474113
"MDH2",10972.0183838918,-0.105222858788884,0.135258728932717,-0.777937657844068,0.436605766541355,0.999743431474113
"HADHB",10818.5474583602,0.128274786311044,0.242798485716733,0.52831790088139,0.597278709198178,0.999743431474113
"CACNA1S",10964.3478969703,-0.227819728012602,0.114278797821792,-1.99354326747352,0.0462019906057816,0.999743431474113
"PLN",10763.8867410734,-0.0513125742543145,0.221588327129082,-0.231567135864622,0.816874235491394,0.999743431474113
"HSPB6",10914.0152322439,-0.206725981319528,0.270708240089322,-0.763648647160933,0.445076650871666,0.999743431474113
"ANKRD1",11017.5205442366,0.16046732831726,1.12223297998289,0.142989317886297,0.886298617592697,0.999743431474113
"MYLK2",10508.7127674331,0.247484039479787,0.204182072443906,1.21207526457925,0.225483571264787,0.999743431474113
"RTN4",10610.1252946992,0.00883575609864631,0.110478791097119,0.079976944089468,0.936255593171014,0.999743431474113
"MYOM3",10647.9956760577,0.0263303397959569,0.237514006370546,0.110858050850605,0.911728911066443,0.999743431474113
"TRIM54",10580.1202294508,-0.0882983715352407,0.182643942859615,-0.483445386432055,0.628779528656883,0.999743431474113
"HSP90AA1",10390.6335545879,-0.0133596596664337,0.170156616151611,-0.0785139007144463,0.937419273185461,0.999743431474113
"MFN2",10421.7998958479,-0.00513192901130375,0.0912913781188433,-0.0562148268221233,0.9551706697445,0.999743431474113
"ASB5",10735.110574737,-0.335434140332616,0.437839053053909,-0.766112885529459,0.443609136552104,0.999743431474113
"TXNIP",10416.9483755533,-0.656443340976107,0.293466347817824,-2.23686070262342,0.0252954456520791,0.999743431474113
"TACC2",10354.4110475358,-0.121386918796273,0.179275775019403,-0.677096048158962,0.4983450160983,0.999743431474113
"FXR1",10244.1938096826,-0.100520287049737,0.105474328492617,-0.953030832111657,0.340574449233559,0.999743431474113
"OGDH",10295.6787054004,-0.0705807566003962,0.099369670893111,-0.710284697192142,0.477527607439304,0.999743431474113
"HNRNPA2B1",10022.3141707235,0.053888483489135,0.093365160354104,0.577179788314542,0.563818009196308,0.999743431474113
"NDUFS1",10030.0519552334,-0.0191550900048373,0.154871370994871,-0.123683866693939,0.901565586079885,0.999743431474113
"NNT",9966.06227820825,0.0267834682748339,0.197908294686691,0.135332722245093,0.892348814444273,0.999743431474113
"PTP4A3",10115.8794201873,-0.00310549567017921,0.166663555719104,-0.018633321824798,0.985133620474019,0.999743431474113
"UQCRC2",9964.77372866587,0.0184096617467764,0.109393955330114,0.168287742144638,0.866356916688681,0.999743431474113
"CLIC5",10006.5844695011,-0.00687252123369661,0.21480221201452,-0.0319946483290035,0.974476318728963,0.999743431474113
"CORO6",9927.47837963715,-0.13386865424465,0.128178625643872,-1.04439139967522,0.296304341024705,0.999743431474113
"SOD2",9731.82014783416,0.0663325420743796,0.14630298413537,0.453391586414969,0.650266793804375,0.999743431474113
"PSAP",9690.99112572342,0.00598576322600873,0.0846992653737972,0.0706707809045591,0.943659776134881,0.999743431474113
"NIPSNAP2",9677.54044890741,-0.00820444931562197,0.0666692034503347,-0.123062057007084,0.902057956964916,0.999743431474113
"ASB2",9649.62293878005,0.000819701238550756,0.247003397751447,0.00331858284547001,0.997352158843964,0.999743431474113
"SEMA6C",9534.57598901457,-0.136318640530966,0.122861388300661,-1.10953198898724,0.267200752456127,0.999743431474113
"LMOD3",9528.59118425337,-0.0790620852306904,0.1244065466352,-0.635513864576001,0.525093327155086,0.999743431474113
"KTN1",9495.37020008522,-0.11553090167606,0.155495353882912,-0.742986197279279,0.457490037059279,0.999743431474113
"TMEM38A",9492.01463895893,-0.0800412428480135,0.1277208352228,-0.626689002686109,0.530863114000162,0.999743431474113
"EHBP1L1",9467.58446131495,-0.0438516840192739,0.127839181238468,-0.343022253384695,0.731581718926757,0.999743431474113
"PPP1R12B",9021.66427318232,-0.0513624287640338,0.189797235164787,-0.270617370792781,0.786685334233055,0.999743431474113
"CAP2",8987.38239153204,-0.0676083157141013,0.121233258588106,-0.557671356041025,0.577068820777765,0.999743431474113
"YWHAG",8934.85010374556,0.00120337241491913,0.141895283427462,0.00848070764476328,0.993233455416681,0.999743431474113
"EIF4B",8944.25456048296,-0.0604275272503836,0.142752781414612,-0.423301925549719,0.672074989588598,0.999743431474113
"GYS1",8859.82817266495,-0.0589378882212821,0.141588786213307,-0.416260989288309,0.677219035245963,0.999743431474113
"CS",8809.09680450747,-0.0701836147035513,0.122662465001675,-0.572168631231999,0.567207736802214,0.999743431474113
"EIF4A2",8825.19694137082,-0.0566308667586333,0.0914867757257109,-0.619006040046923,0.53591237985602,0.999743431474113
"EIF4G1",8716.49434520571,-0.0112190970514147,0.0980286311192184,-0.114447145934033,0.908883342434321,0.999743431474113
"PPP1R27",8971.44003092466,0.0744023517709244,0.451254280015697,0.164878994096934,0.869039226383588,0.999743431474113
"CALM1",8640.58981770948,0.102552481271711,0.129549501580937,0.791608458699017,0.428589013249602,0.999743431474113
"PPP1CB",8605.75674194484,-0.0125091484740879,0.122496094979195,-0.102118753060761,0.918662416038329,0.999743431474113
"G0S2",8533.2803191574,1.72690063232755,0.555074441031357,3.11111538322479,0.00186382096948822,0.999743431474113
"GAMT",8615.84423504582,-0.105042105759826,0.199772834783819,-0.525807754960755,0.599021785832758,0.999743431474113
"SDHA",8459.62642399175,-0.00437620367471888,0.102733420039862,-0.0425976636718688,0.966022257921222,0.999743431474113
"ADPRHL1",8291.19266782063,0.303014515728314,0.351471180031498,0.862131898556115,0.388614939755228,0.999743431474113
"PADI2",8166.32052568756,0.0624088489295098,0.161773856931181,0.385778333492159,0.699660842906161,0.999743431474113
"RPL18A",8288.63867080615,-0.0477894353390976,0.187260288803478,-0.255203255556498,0.798566116734747,0.999743431474113
"FLII",8212.84952049996,-0.0735050327125407,0.12702676420206,-0.578657837773599,0.562820070274399,0.999743431474113
"RPL19",8165.24494926956,-0.0629115197042143,0.145197395741521,-0.433282700305512,0.664809404539695,0.999743431474113
"ACO2",8114.62578754999,0.0495630324557752,0.123020124015369,0.402885567320541,0.687032409250824,0.999743431474113
"JPH1",8041.53230007455,0.010107562146134,0.203359069033556,0.0497030311663462,0.960359040925624,0.999743431474113
"PGK1",7970.26650860784,-0.0716101788615161,0.166093839782459,-0.431142894614921,0.666364472994727,0.999743431474113
"SMTNL1",8106.52404878674,-0.128657627216293,0.300774290667386,-0.427754735721645,0.668829694810003,0.999743431474113
"RPL7A",7997.15954240223,-0.0658604122081877,0.164604194891357,-0.400113813938079,0.689072690137785,0.999743431474113
"RRAD",8071.01295352212,0.615169734977707,0.57666629262645,1.06676901848362,0.286076151973315,0.999743431474113
"DDX17",7822.83368240486,0.0923163166379335,0.178104740286764,0.518325994520394,0.604230839268817,0.999743431474113
"NFIX",7797.24853950818,-0.19464369267978,0.151092924018571,-1.28823830728073,0.197663020971514,0.999743431474113
"RACK1",7821.48255289145,-0.16880456522675,0.153049183786492,-1.10294325686988,0.270051807589409,0.999743431474113
"RPL6",7791.75675703827,-0.069688448029995,0.140844541274848,-0.494789839912952,0.620748476942744,0.999743431474113
"MDH1",7713.53069470543,0.122879825518216,0.141075889300177,0.87101932249214,0.383743602840514,0.999743431474113
"HADHA",7635.96557700495,0.0280657881012825,0.165205634224887,0.169883964508606,0.865101392272947,0.999743431474113
"SELENOW",7567.28243273794,0.157144543663098,0.244628381040319,0.642380671428301,0.5206260464443,0.999743431474113
"CLIP1",7651.21153542784,0.141184319881136,0.204897736369148,0.689047728798602,0.490793232466562,0.999743431474113
"ANK1",7639.08234913504,0.133336697286357,0.160433176330944,0.831104266185616,0.405914729897302,0.999743431474113
"TXLNB",7602.8106665195,-0.217243224094525,0.190366016390255,-1.14118700498082,0.253792110913996,0.999743431474113
"ABRA",7871.37729188932,-0.125005368351403,0.617927000080496,-0.202297954831426,0.839683798731597,0.999743431474113
"PABPC4",7576.63679990069,-0.235883574032925,0.137300285872618,-1.71801225710315,0.0857943796040403,0.999743431474113
"NDUFA4",7549.8089696962,0.0209413761670358,0.172315072404069,0.121529567175235,0.903271597042146,0.999743431474113
"RBM24",7595.66763748195,-0.172695792805431,0.202959330352914,-0.850888660822543,0.394831204308507,0.999743431474113
"COX4I1",7515.43867245211,0.0258242759134358,0.204609086574951,0.126212752061605,0.899563517402766,0.999743431474113
"GPD1",7388.71251022726,-0.0169821341695106,0.246810013240767,-0.0688065040252006,0.945143640896755,0.999743431474113
"SQSTM1",7392.92341830125,0.0390764196991114,0.121263379912678,0.322244190515309,0.747267709273498,0.999743431474113
"MYO18B",7403.49581553223,-0.223777869442995,0.219559245248767,-1.01921405855376,0.308101353812538,0.999743431474113
"BTBD1",7286.09934251107,-0.140031786280099,0.137901535384279,-1.01544762275405,0.309892501877633,0.999743431474113
"ANKRD2",7103.96971102059,0.519740184295398,0.470506895326542,1.10463882561102,0.269316120523459,0.999743431474113
"JPH2",7255.27659773102,0.0756066780252765,0.141887461700712,0.532863701408349,0.594127933817084,0.999743431474113
"EEF1A1",7235.57617835747,0.119361370793921,0.236805226737435,0.50404871732948,0.614227142850483,0.999743431474113
"APOBEC2",7247.88545172039,-0.102449653940058,0.138966845164552,-0.737223715618978,0.460986313660746,0.999743431474113
"RPL37A",7322.29952434795,-0.057453359825862,0.206097699610281,-0.278767593886313,0.780423185283775,0.999743431474113
"FBXO32",7234.81231344958,-0.971163077795926,0.425305279030515,-2.28344938489759,0.0224039110916639,0.999743431474113
"UQCRFS1",7196.71758276771,0.02214551744179,0.172172138002375,0.128624280901272,0.897654952519759,0.999743431474113
"ITGA7",7112.13305574305,0.115984058969369,0.183713410049792,0.631331479492618,0.527823808056741,0.999743431474113
"TCEA3",7178.40328021011,-0.201397933846924,0.129557638056676,-1.55450451913009,0.120064119545465,0.999743431474113
"PLIN4",7099.10426275563,0.264373875282326,0.262729972250406,1.00625700607296,0.3142919563997,0.999743431474113
"FTH1",7181.78563113267,-0.0325204282716894,0.274662743462636,-0.11840130868027,0.905749688896969,0.999743431474113
"RPS16",7119.04027550035,-0.0926658418462743,0.219852215198075,-0.421491508569916,0.673396210492335,0.999743431474113
"C10orf71",7131.66012413967,-0.231646068386235,0.203419472358469,-1.13876054096741,0.254803043925699,0.999743431474113
